token1,token2,lemma1,lemma2,label
warned,warning,warn,warning,IDENTITY
seize,using,seize,use,ENDS
indicted,move,indict,move,BEFORE
stick,paid,stick,pay,AFTER
sharpening,warning,sharpen,warn,IBEFORE
take,assured,take,assure,AFTER
have,impact,have,impact,IDENTITY
developing,expected,develope,expect,SIMULTANEOUS
began,cornered,begin,corner,BEGINS
began,picked,begin,pick,BEGUN_BY
using,challenge,use,challenge,SIMULTANEOUS
said,plans,say,plan,BEFORE
circumvent,delays,circumvent,delay,AFTER
said,said,say,say,INCLUDES
say,said,say,say,IDENTITY
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
plunged,decline,plunge,decline,IS_INCLUDED
drop,decline,drop,decline,IS_INCLUDED
drop,trading,drop,trading,IS_INCLUDED
decline,trading,decline,trading,IS_INCLUDED
said,said,say,say,IDENTITY
said,said,say,say,INCLUDES
said,said,say,say,IDENTITY
say,said,say,say,SIMULTANEOUS
cause,give,cause,give,BEFORE
cleared,appear,clear,appear,BEFORE
has,expected,have,expect,SIMULTANEOUS
has,delay,have,delay,BEFORE
shipping,shipping,shipping,ship,IDENTITY
said,said,say,say,IDENTITY
dominating,picked,dominate,pick,IAFTER
brought,announced,bring,announce,BEFORE
auction,won,auction,win,ENDED_BY
put,received,put,receive,BEFORE
received,won,receive,win,SIMULTANEOUS
received,offers,receive,offer,SIMULTANEOUS
put,auction,put,auction,IDENTITY
auction,bid,auction,bid,INCLUDES
won,asked,win,ask,BEFORE
asked,indicated,ask,indicate,BEFORE
acquisition,agreement,acquisition,agreement,IS_INCLUDED
extending,lowered,extend,lower,BEFORE
extending,waiting,extend,wait,SIMULTANEOUS
completed,completion,complete,completion,IDENTITY
received,offer,receive,offer,SIMULTANEOUS
received,put,receive,put,BEFORE
brought,remain,bring,remain,BEGINS
completed,purchasing,complete,purchase,ENDED_BY
received,considering,receive,consider,SIMULTANEOUS
engaged,talks,engage,talk,IS_INCLUDED
made,plans,make,plan,IDENTITY
said,said,say,say,IDENTITY
controlled,involved,control,involve,SIMULTANEOUS
said,had,say,have,AFTER
involved,left,involve,leave,AFTER
had,losses,have,los,IDENTITY
make,offer,make,offer,IDENTITY
redeem,move,redeem,move,IS_INCLUDED
move,approved,move,approve,AFTER
approved,meeting,approve,meeting,IS_INCLUDED
entitle,subscribe,entitle,subscribe,BEFORE
said,said,say,say,SIMULTANEOUS
redemption,issued,redemption,issue,AFTER
redemption,eliminate,redemption,eliminate,BEFORE
issued,eliminate,issue,eliminate,BEFORE
said,said,say,say,IDENTITY
announced,expected,announce,expect,IS_INCLUDED
announced,said,announce,say,IDENTITY
announced,said,announce,say,IDENTITY
redemption,payments,redemption,payment,BEFORE
stopped,troubles,stop,trouble,AFTER
has,have,have,have,BEFORE
said,said,say,say,IDENTITY
sell,sell,sell,sell,SIMULTANEOUS
said,said,say,say,IDENTITY
registered,offering,register,offering,BEGINS
have,owning,have,own,SIMULTANEOUS
offer,receive,offer,receive,BEFORE
says,offer,say,offer,BEFORE
said,says,say,say,IDENTITY
boost,purchase,boost,purchase,IS_INCLUDED
purchase,expected,purchase,expect,AFTER
said,said,say,say,BEFORE
said,said,say,say,IDENTITY
bid,launched,bid,launch,BEGUN_BY
launched,sought,launch,seek,AFTER
realized,sought,realize,seek,BEFORE
noted,said,note,say,SIMULTANEOUS
joined,denationalized,join,denationalize,AFTER
said,noted,say,note,SIMULTANEOUS
noted,said,note,say,IDENTITY
said,said,say,say,IDENTITY
noted,said,note,say,INCLUDES
noted,think,note,think,SIMULTANEOUS
said,added,say,add,SIMULTANEOUS
avoid,expect,avoid,expect,BEFORE
payments,agreed,payment,agree,AFTER
expected,seek,expect,seek,BEFORE
urging,seek,urge,seek,SIMULTANEOUS
said,traded,say,trade,IS_INCLUDED
said,urging,say,urge,BEFORE
prohibited,managing,prohibit,manage,SIMULTANEOUS
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
conference,said,conference,say,INCLUDES
said,accused,say,accuse,SIMULTANEOUS
said,conference,say,conference,IS_INCLUDED
conference,accused,conference,accuse,INCLUDES
organizing,bid,organize,bid,AFTER
offer,offer,offer,offer,IDENTITY
reduce,reduction,reduce,reduction,IDENTITY
reduction,save,reduction,save,BEFORE
said,said,say,say,IDENTITY
sale,used,sale,use,BEFORE
sale,due,sale,due,ENDED_BY
offering,sale,offering,sale,BEFORE
raised,offering,raise,offering,AFTER
reap,accepting,reap,accept,AFTER
reap,sale,reap,sale,AFTER
seeking,offer,seek,offer,AFTER
continuing,seeking,continue,seek,SIMULTANEOUS
talks,reached,talk,reach,BEFORE
activity,soared,activity,soar,INCLUDES
activity,rose,activity,rise,INCLUDES
activity,rose,activity,rise,INCLUDES
activity,higher,activity,high,INCLUDES
activity,outstripped,activity,outstrip,INCLUDES
activity,totaled,activity,total,INCLUDES
activity,fell,activity,fall,INCLUDES
cheered,reasoned,cheer,reason,SIMULTANEOUS
cheered,rising,cheer,rise,AFTER
preferred,cheered,prefer,cheer,BEFORE
unmoved,cheered,unmoved,cheer,SIMULTANEOUS
said,questioning,say,question,IS_INCLUDED
revisions,said,revision,say,INCLUDES
growth,disappointments,growth,disappointment,BEFORE
prompted,sell-off,prompt,sell-off,BEFORE
added,reported,add,report,AFTER
reporting,closed,report,close,AFTER
pulled,reporting,pull,report,AFTER
nose-dived,pulled,nose-dived,pull,SIMULTANEOUS
hit,nose-dived,hit,nose-dived,INCLUDES
soared,resignation,soar,resignation,AFTER
rose,soared,rise,soar,SIMULTANEOUS
rose,rose,rise,rise,IDENTITY
fell,tumbled,fall,tumble,SIMULTANEOUS
fell,rose,fall,rise,SIMULTANEOUS
whacked,fell,whack,fall,BEFORE
said,said,say,say,IDENTITY
purchased,used,purchase,use,BEFORE
attributed,said,attribute,say,IS_INCLUDED
increases,increase,increase,increase,AFTER
performance,increases,performance,increase,AFTER
gain,investment,gain,investment,AFTER
gain,investment,gain,investment,AFTER
results,gain,result,gain,INCLUDES
jumped,increased,jump,increase,SIMULTANEOUS
said,said,say,say,IDENTITY
rose,growth,rise,growth,AFTER
gains,investment,gain,investment,AFTER
bolstered,gains,bolster,gain,AFTER
rose,bolstered,rise,bolster,AFTER
resolution,brought,resolution,bring,AFTER
acquisition,give,acquisition,give,IDENTITY
acquired,acquisition,acquire,acquisition,IS_INCLUDED
said,said,say,say,IDENTITY
acquired,valued,acquire,value,SIMULTANEOUS
acquired,merger,acquire,merger,IS_INCLUDED
increase,growth,increase,growth,AFTER
interview,attributed,interview,attribute,INCLUDES
interview,said,interview,say,INCLUDES
had,earnings,have,earning,IDENTITY
earned,increased,earn,increase,SIMULTANEOUS
fell,dropped,fall,drop,SIMULTANEOUS
fell,strike,fall,strike,AFTER
rose,demand,rise,demand,AFTER
grew,rose,grow,rise,SIMULTANEOUS
delayed,increasing,delay,increase,BEFORE
delayed,rains,delay,rain,AFTER
climbed,grew,climb,grow,SIMULTANEOUS
climbed,helped,climb,help,AFTER
soared,climbed,soar,climb,SIMULTANEOUS
says,said,say,say,IDENTITY
benefited,demand,benefit,demand,AFTER
soared,benefited,soar,benefit,IS_INCLUDED
rose,close,rise,close,ENDED_BY
reported,announced,report,announce,SIMULTANEOUS
interview,entered,interview,enter,BEFORE
said,interview,say,interview,IS_INCLUDED
reported,estimates,report,estimate,AFTER
strengthening,lowers,strengthening,lower,BEFORE
weakening,strengthening,weakening,strengthening,SIMULTANEOUS
made,weakening,make,weakening,SIMULTANEOUS
raised,benefiting,raise,benefit,IS_INCLUDED
grew,benefiting,grow,benefit,IS_INCLUDED
hurt,benefiting,hurt,benefit,SIMULTANEOUS
hurt,declines,hurt,decline,AFTER
change,increase,change,increase,BEFORE
raised,change,raise,change,IDENTITY
grew,raised,grow,raise,SIMULTANEOUS
grew,operations,grow,operation,AFTER
increase,affirmation,increase,affirmation,SIMULTANEOUS
rose,attributed,rise,attribute,BEFORE
buy,transaction,buy,transaction,IS_INCLUDED
said,said,say,say,IDENTITY
said,signed,say,sign,AFTER
triggered,triggered,trigger,trigger,IDENTITY
triggered,allow,trigger,allow,BEFORE
triggered,acquires,trigger,acquire,BEGUN_BY
adopted,took,adopt,take,BEFORE
adopted,meeting,adopt,meeting,IS_INCLUDED
named,directed,name,direct,AFTER
named,increasing,name,increase,BEFORE
named,director,name,director,BEGINS
named,named,name,name,SIMULTANEOUS
named,named,name,name,SIMULTANEOUS
named,held,name,hold,AFTER
named,officer,name,officer,BEGINS
continues,remains,continue,remain,SIMULTANEOUS
founded,created,found,create,BEFORE
founded,has,found,have,BEFORE
taken,founded,take,found,AFTER
looking,says,look,say,INCLUDES
taken,says,take,say,BEFORE
says,founded,say,found,AFTER
says,said,say,say,IDENTITY
says,says,say,say,IDENTITY
says,says,say,say,IDENTITY
says,says,say,say,IDENTITY
taken,looking,take,look,BEFORE
says,says,say,say,IDENTITY
introduced,advertised,introduce,advertise,AFTER
says,adds,say,add,INCLUDES
welcomes,calling,welcome,call,INCLUDES
promoted,hurt,promote,hurt,BEFORE
established,hurt,establish,hurt,BEFORE
established,promoted,establish,promote,SIMULTANEOUS
succeed,succeeded,succeed,succeed,SIMULTANEOUS
succeed,reaches,succeed,reach,IAFTER
named,retire,name,retire,BEFORE
dealing,service,deal,service,SIMULTANEOUS
continue,drag,continue,drag,IS_INCLUDED
continues,responsible,continue,responsible,SIMULTANEOUS
continues,treasurer,continue,treasurer,IS_INCLUDED
vulnerable,plans,vulnerable,plan,SIMULTANEOUS
reported,reported,report,report,IDENTITY
said,indicated,say,indicate,IDENTITY
said,said,say,say,IDENTITY
resulted,loss,result,loss,BEFORE
said,said,say,say,IDENTITY
introduction,introduced,introduction,introduce,IDENTITY
shipped,introduced,ship,introduce,AFTER
hampered,introduction,hamper,introduction,AFTER
said,said,say,say,AFTER
said,reported,say,report,IDENTITY
snapping,earned,snap,earn,SIMULTANEOUS
snapping,loss,snap,loss,AFTER
reporting,reported,report,report,IDENTITY
offer,begins,offer,begin,BEFORE
closed,closed,close,close,SIMULTANEOUS
trading,closed,trading,close,ENDED_BY
responded,announcement,respond,announcement,AFTER
said,declined,say,decline,INCLUDES
acquire,own,acquire,own,ENDS
acquire,provide,acquire,provide,SIMULTANEOUS
successful,expects,successful,expect,BEFORE
said,said,say,say,IDENTITY
done,suggestion,do,suggestion,AFTER
said,said,say,say,IDENTITY
buy,succeeds,buy,succeed,AFTER
buy,lease,buy,lease,BEFORE
said,said,say,say,IDENTITY
said,indicate,say,indicate,INCLUDES
planned,opposed,plan,oppose,BEFORE
rejected,opposed,reject,oppose,IAFTER
had,purchase,have,purchase,BEFORE
planned,rejected,plan,reject,BEFORE
acquire,purchase,acquire,purchase,IS_INCLUDED
materializes,remains,materialize,remain,BEFORE
said,speculated,say,speculate,BEFORE
said,said,say,say,IDENTITY
said,declined,say,decline,INCLUDES
said,received,say,receive,AFTER
said,said,say,say,IDENTITY
review,dispute,review,dispute,AFTER
solicit,dispute,solicit,dispute,AFTER
said,appointed,say,appoint,AFTER
said,said,say,say,INCLUDES
mail,offer,mail,offer,IDENTITY
mail,reimburse,mail,reimburse,BEFORE
said,said,say,say,IDENTITY
added,reached,add,reach,IS_INCLUDED
offer,made,offer,make,IDENTITY
offer,continue,offer,continue,ENDS
proceed,bid,proceed,bid,BEGINS
reached,decision,reach,decision,ENDED_BY
said,added,say,add,INCLUDES
negotiating,offering,negotiate,offer,BEFORE
said,said,say,say,IDENTITY
said,reached,say,reach,BEFORE
continue,seeking,continue,seek,IS_INCLUDED
begins,rise,begin,rise,BEGINS
jumped,earned,jump,earn,SIMULTANEOUS
jumped,rose,jump,rise,SIMULTANEOUS
fell,jumped,fall,jump,SIMULTANEOUS
fell,fell,fall,fall,SIMULTANEOUS
rose,boost,rise,boost,AFTER
rose,used,rise,use,AFTER
rose,dropped,rise,drop,SIMULTANEOUS
decline,edged,decline,edge,BEFORE
fell,decline,fall,decline,IDENTITY
fell,hurt,fall,hurt,BEFORE
fell,fell,fall,fall,SIMULTANEOUS
fell,fell,fall,fall,SIMULTANEOUS
charge,announced,charge,announce,AFTER
fell,charge,fall,charge,AFTER
fell,drop,fall,drop,IDENTITY
trading,closed,trading,close,ENDED_BY
trading,fell,trading,fall,INCLUDES
closed,trading,close,trading,ENDS
fell,boosted,fall,boost,SIMULTANEOUS
fell,fell,fall,fall,SIMULTANEOUS
fell,production,fall,production,AFTER
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
said,disclose,say,disclose,INCLUDES
sale,offset,sale,offset,BEFORE
told,said,tell,say,IDENTITY
expects,told,expect,tell,INCLUDES
struck,handshake,strike,handshake,IDENTITY
told,said,tell,say,INCLUDES
involve,investment,involve,investment,IDENTITY
said,said,say,say,IDENTITY
build,produce,build,produce,BEFORE
said,adding,say,add,INCLUDES
said,said,say,say,IDENTITY
capitalizing,expects,capitalize,expect,SIMULTANEOUS
enhanced,venture,enhance,venture,AFTER
shed,acquiring,shed,acquire,SIMULTANEOUS
shed,expect,shed,expect,AFTER
told,said,tell,say,IDENTITY
said,added,say,add,IDENTITY
negotiating,deal,negotiate,deal,IDENTITY
said,said,say,say,IDENTITY
said,added,say,add,INCLUDES
said,said,say,say,SIMULTANEOUS
refurbishment,cost,refurbishment,cost,BEFORE
trading,bid,trading,bid,INCLUDES
issued,according,issue,accord,SIMULTANEOUS
issuance,bring,issuance,bring,IDENTITY
offering,bring,offering,bring,IDENTITY
disclosed,disclose,disclose,disclose,AFTER
agreed,agreements,agree,agreement,IDENTITY
buy,acquire,buy,acquire,IDENTITY
disclosed,issued,disclose,issue,IS_INCLUDED
buy,acquired,buy,acquire,INCLUDES
buy,buy,buy,buy,INCLUDES
pay,paid,pay,pay,IDENTITY
gain,reversal,gain,reversal,AFTER
rebounding,loss,rebound,loss,AFTER
rebounding,expects,rebound,expect,SIMULTANEOUS
negotiating,sale,negotiate,sale,BEFORE
holding,dropped,hold,drop,DURING
hurt,holding,hurt,hold,AFTER
increased,negotiations,increase,negotiation,BEFORE
increased,following,increase,follow,SIMULTANEOUS
resulted,pact,result,pact,AFTER
declined,boosted,decline,boost,SIMULTANEOUS
boosted,resulted,boost,result,SIMULTANEOUS
declined,increasing,decline,increase,AFTER
declined,reduction,decline,reduction,AFTER
experienced,drop,experience,drop,SIMULTANEOUS
said,expected,say,expect,AFTER
said,said,say,say,SIMULTANEOUS
had,said,have,say,BEFORE
earned,gain,earn,gain,AFTER
earned,outage,earn,outage,AFTER
earned,include,earn,include,SIMULTANEOUS
report,losses,report,los,AFTER
reported,marking,report,mark,SIMULTANEOUS
said,noted,say,note,IDENTITY
sold,named,sell,name,BEFORE
remain,sold,remain,sell,BEFORE
put,buy-out,put,buyout,BEFORE
reports,trying,report,try,SIMULTANEOUS
confirm,deny,confirm,deny,SIMULTANEOUS
downgraded,performance,downgrade,performance,AFTER
inevitable,shift,inevitable,shift,SIMULTANEOUS
departure,seen,departure,see,SIMULTANEOUS
resigned,departure,resign,departure,IDENTITY
decision,decision,decision,decision,IDENTITY
said,felt,say,feel,AFTER
resigned,felt,resign,feel,AFTER
resigned,appointed,resign,appoint,BEFORE
spearheaded,drive,spearhead,drive,BEGINS
joined,spearheaded,join,spearhead,BEFORE
move,resigned,move,resign,SIMULTANEOUS
said,sell,say,sell,BEFORE
shift,said,shift,say,SIMULTANEOUS
sell,sale,sell,sale,IDENTITY
skeptical,expecting,sceptical,expect,SIMULTANEOUS
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
said,declined,say,decline,BEFORE
named,sold,name,sell,AFTER
said,said,say,say,IDENTITY
acquiring,increased,acquire,increase,BEFORE
sold,acquiring,sell,acquire,SIMULTANEOUS
finance,acquisition,finance,acquisition,SIMULTANEOUS
said,acquired,say,acquire,AFTER
payment,use,payment,use,AFTER
identify,said,identify,say,SIMULTANEOUS
attributed,increase,attribute,increase,AFTER
soared,attributed,soar,attribute,BEFORE
soared,increase,soar,increase,IDENTITY
grew,benefited,grow,benefit,SIMULTANEOUS
soared,rose,soar,rise,SIMULTANEOUS
soared,bucking,soar,buck,SIMULTANEOUS
jumped,grew,jump,grow,SIMULTANEOUS
proceedings,strike,proceeding,strike,AFTER
continued,growth,continue,growth,IS_INCLUDED
emphasized,has,emphasize,have,DURING_INV
has,buy-outs,have,buyout,AFTER
has,issued,have,issue,AFTER
decline,accelerated,decline,accelerate,INCLUDES
cut,realized,cut,realize,AFTER
close,closed,close,close,IDENTITY
announced,close,announce,close,AFTER
disappointed,changes,disappointed,change,AFTER
branch,beefing,branch,beef,BEFORE
adjust,held,adjust,hold,AFTER
reflect,declines,reflect,decline,AFTER
added,increasing,add,increase,SIMULTANEOUS
added,losses,add,los,AFTER
trading,done,trading,do,SIMULTANEOUS
loss,write-downs,loss,write-downs,AFTER
loss,stems,loss,stem,SIMULTANEOUS
reeling,announced,reel,announce,INCLUDES
reeling,collapse,reel,collapse,AFTER
changes,mandated,change,mandate,AFTER
reeling,changes,reel,change,AFTER
continue,holding,continue,hold,IS_INCLUDED
allow,holding,allow,hold,IS_INCLUDED
said,said,say,say,IDENTITY
said,competition,say,competition,DURING_INV
fell,projections,fall,projection,AFTER
noted,fell,note,fall,AFTER
warning,battle,warn,battle,BEFORE
projected,price-cutting,project,price-cutting,DURING_INV
calls,projected,call,project,SIMULTANEOUS
called,calls,call,call,SIMULTANEOUS
downplayed,called,downplay,call,SIMULTANEOUS
announcement,announcement,announcement,announcement,IDENTITY
downplayed,announcement,downplay,announcement,AFTER
have,reaching,have,reach,SIMULTANEOUS
said,have,say,have,BEFORE
said,announcement,say,announcement,AFTER
said,get,say,get,BEFORE
join,brawl,join,brawl,DURING_INV
said,earlier-announced,say,earlier-announced,AFTER
take,actions,take,action,IDENTITY
said,adding,say,add,SIMULTANEOUS
consolidation,creates,consolidation,create,SIMULTANEOUS
fallout,struggle,fallout,struggle,AFTER
sent,plunging,send,plunge,BEFORE
projection,sent,projection,send,SIMULTANEOUS
said,projection,say,projection,IDENTITY
announced,reported,announce,report,SIMULTANEOUS
matching,moves,match,move,AFTER
involve,matching,involve,match,SIMULTANEOUS
discounting,pricing,discounting,price,SIMULTANEOUS
offered,seen,offer,see,AFTER
forays,discounting,foray,discounting,SIMULTANEOUS
engage,price-cutting,engage,price-cutting,BEGINS
growth,slow,growth,slow,DURING
setting,war,set,war,BEFORE
discount,setting,discount,set,SIMULTANEOUS
continues,slow,continue,slow,DURING
discount,discounts,discount,discount,IDENTITY
predict,means,predict,mean,INCLUDES
narrowed,leap,narrow,leap,SIMULTANEOUS
reported,said,report,say,IDENTITY
make,takeover,make,takeover,BEFORE
aware,attempts,aware,attempt,SIMULTANEOUS
adopted,designed,adopt,design,AFTER
adopted,entitle,adopt,entitle,BEFORE
reported,fell,report,fall,AFTER
sold,offering,sell,offering,IS_INCLUDED
transaction,occur,transaction,occur,SIMULTANEOUS
proposal,proposal,proposal,proposal,IDENTITY
trading,closed,trading,close,ENDED_BY
proposed,proposal,propose,proposal,IDENTITY
expected,proposed,expect,propose,BEFORE
evaluating,asked,evaluate,ask,BEFORE
asked,said,ask,say,BEFORE
suffered,discounting,suffer,discounting,AFTER
reflecting,acquisition,reflect,acquisition,BEFORE
increase,reflecting,increase,reflect,BEFORE
totaled,increase,total,increase,SIMULTANEOUS
reported,citing,report,cite,SIMULTANEOUS
reported,said,report,say,IDENTITY
said,said,say,say,IDENTITY
continue,tighten,continue,tighten,DURING_INV
made,approve,make,approve,AFTER
stop,originating,stop,originate,ENDS
include,disposing,include,dispose,INCLUDES
plan,include,plan,include,SIMULTANEOUS
include,winding,include,wind,INCLUDES
include,consolidating,include,consolidate,INCLUDES
include,selling,include,sell,INCLUDES
trading,rose,trading,rise,INCLUDES
reflecting,addition,reflect,addition,AFTER
said,reflecting,say,reflect,SIMULTANEOUS
