token1,token2,lemma1,lemma2,label
engaging,a three-year period,engage,a three-year period,IS_INCLUDED
charged,last month,charge,last month,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
rulings,recent,ruling,recent,IS_INCLUDED
issued,this week,issue,this week,IS_INCLUDED
According,O,accord,O,BEFORE
has,O,have,O,INCLUDES
seek,soon,seek,soon,IS_INCLUDED
told,O,tell,O,BEFORE
investigated,O,investigate,O,INCLUDES
says,O,say,O,BEFORE
according,O,accord,O,BEFORE
worry,O,worry,O,INCLUDES
decisions,O,decision,O,BEFORE
warning,O,warning,O,BEFORE
decisions,last June,decision,last june,IS_INCLUDED
warning,O,warn,O,INCLUDES
sharpening,O,sharpen,O,INCLUDES
seek,O,seek,O,IS_INCLUDED
said,O,say,O,BEFORE
have,O,have,O,AFTER
reach,early next year,reach,early next year,IS_INCLUDED
developing,O,develope,O,INCLUDES
keep,O,keep,O,AFTER
began,O,begin,O,BEFORE
expected,O,expect,O,INCLUDES
said,O,say,O,BEFORE
say,O,say,O,INCLUDES
announce,Nov. 6,announce,nov. 6,IS_INCLUDED
said,O,say,O,BEFORE
has,O,have,O,INCLUDES
told,Monday,tell,monday,IS_INCLUDED
said,O,say,O,BEFORE
began,late September,begin,late september,IS_INCLUDED
say,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
start,next week,start,next week,IS_INCLUDED
said,O,say,O,BEFORE
attributed,O,attribute,O,INCLUDES
plunged,Yesterday,plunge,yesterday,IS_INCLUDED
trading,Wednesday,trading,wednesday,IS_INCLUDED
trading,yesterday,trading,yesterday,IS_INCLUDED
decline,yesterday,decline,yesterday,IS_INCLUDED
said,O,say,O,BEFORE
ship,early next year,ship,early next year,IS_INCLUDED
announced,last week,announce,last week,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
say,O,say,O,BEFORE
began,O,begin,O,BEFORE
began,Friday,begin,friday,IS_INCLUDED
discovered,last week,discover,last week,IS_INCLUDED
said,O,say,O,BEFORE
cleared,O,clear,O,AFTER
appear,O,appear,O,AFTER
appear,sometime next year,appear,sometime next year,IS_INCLUDED
say,O,say,O,BEFORE
has,O,have,O,INCLUDES
notifying,Friday,notify,friday,IS_INCLUDED
producing,next week,produce,next week,IS_INCLUDED
shipping,O,shipping,O,BEFORE
shipping,Monday,ship,monday,IS_INCLUDED
said,O,say,O,BEFORE
recall,O,recall,O,AFTER
coming,O,come,O,AFTER
announced,A few days,announce,a few day,ENDS
brought,A few days,bring,a few day,BEGINS
brought,January,bring,january,IS_INCLUDED
put,The following month,put,the follow month,IS_INCLUDED
turns,months,turn,month,IS_INCLUDED
twists,months,twist,month,IS_INCLUDED
completion,months,completion,month,AFTER
lowered,early this month,lower,early this month,IS_INCLUDED
received,March,receive,march,IS_INCLUDED
named,O,name,O,BEFORE
completed,yesterday,complete,yesterday,IS_INCLUDED
completed,O,complete,O,BEFORE
urged,March,urge,march,IS_INCLUDED
purchase,yesterday,purchase,yesterday,IS_INCLUDED
engaged,O,engage,O,BEFORE
declined,O,decline,O,BEFORE
made,O,make,O,BEFORE
left,the beginning of October,leave,the beginning of october,IS_INCLUDED
closed,Yesterday,close,yesterday,IS_INCLUDED
had,the past two quarters,have,the past two quarter,IS_INCLUDED
controlled,O,control,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
described,O,describe,O,BEFORE
meeting,O,meeting,O,BEFORE
meeting,yesterday,meeting,yesterday,IS_INCLUDED
redeem,Oct. 31,redeem,oct. 31,IS_INCLUDED
used,O,use,O,AFTER
has,O,have,O,INCLUDES
closed,O,close,O,BEFORE
expected,O,expect,O,INCLUDES
holds,currently,hold,currently,DURING
holds,O,hold,O,INCLUDES
announced,O,announce,O,BEFORE
reported,O,report,O,BEFORE
stopped,the third quarter of 1984,stop,the 3 quarter of 1984,IS_INCLUDED
reinstated,later this year,reinstate,later this year,IS_INCLUDED
recommend,O,recommend,O,IS_INCLUDED
said,O,say,O,BEFORE
paying,the third quarter of 1984,pay,the 3 quarter of 1984,IS_INCLUDED
has,currently,have,currently,IS_INCLUDED
estimates,O,estimate,O,INCLUDES
said,O,say,O,BEFORE
receive,this year,receive,this year,IS_INCLUDED
enjoy,O,enjoy,O,INCLUDES
offer,O,offer,O,AFTER
owns,O,own,O,INCLUDES
said,Monday,say,monday,IS_INCLUDED
said,O,say,O,BEFORE
pending,O,pending,O,INCLUDES
holds,now,hold,now,IS_INCLUDED
denationalized,1987,denationalize,1987,IS_INCLUDED
warded,the past 20 years,ward,the past 20 year,DURING
built,the past 20 years,build,the past 20 year,DURING
expected,O,expect,O,INCLUDES
resume,Tuesday,resume,tuesday,IS_INCLUDED
resume,O,resume,O,BEFORE
traded,O,trade,O,INCLUDES
said,O,say,O,BEFORE
trading,Tuesday,trade,tuesday,IS_INCLUDED
organizing,O,organizing,O,IS_INCLUDED
said,O,say,O,BEFORE
mean,O,mean,O,AFTER
downplayed,O,downplay,O,BEFORE
have,O,have,O,AFTER
converted,O,convert,O,INCLUDES
offered,O,offer,O,INCLUDES
payments,O,payment,O,INCLUDES
used,O,use,O,AFTER
due,Nov. 1 COMMA 2004,due,nov. 1 COMMA 2004,IS_INCLUDED
said,O,say,O,BEFORE
closed,yesterday,close,yesterday,IS_INCLUDED
expected,O,expect,O,IS_INCLUDED
used,O,use,O,INCLUDES
seeking,O,seek,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
activity,yesterday,activity,yesterday,IS_INCLUDED
activity,Wednesday,activity,wednesday,AFTER
activity,O,activity,O,BEFORE
lower,coming weeks,lower,coming week,IS_INCLUDED
unmoved,O,unmoved,O,BEFORE
said,O,say,O,BEFORE
disappointments,the fourth quarter,disappointment,the 4 quarter,IS_INCLUDED
growth,the fourth quarter,growth,the 4 quarter,DURING
said,O,say,O,BEFORE
predicting,O,predict,O,INCLUDES
grew,the third quarter,grow,the 3 quarter,IS_INCLUDED
fell,yesterday,fall,yesterday,IS_INCLUDED
results,third-quarter,result,third-quarter,ENDS
losers,the third quarter,loser,the 3 quarter,ENDS
added,Later yesterday,add,later yesterday,IS_INCLUDED
pulled,Wednesday,pull,wednesday,AFTER
closed,Wednesday,close,wednesday,IS_INCLUDED
hit,yesterday,hit,yesterday,IS_INCLUDED
whacked,O,whack,O,BEFORE
complained,O,complain,O,BEFORE
good,third-quarter,good,third-quarter,SIMULTANEOUS
growth,the fourth quarter,growth,the 4 quarter,IS_INCLUDED
increases,a year earlier,increase,a year earlier,ENDS
increase,a year earlier,increase,a year earlier,BEGINS
fell,yesterday,fall,yesterday,IS_INCLUDED
used,O,use,O,AFTER
purchased,the third quarter,purchase,the 3 quarter,DURING
represent,the next couple of years,represent,the next couple of year,DURING
performance,third-quarter,performance,third-quarter,ENDS
attributed,O,attribute,O,BEFORE
gain,the year-earlier nine months,gain,the year-earlier nine month,ENDS
results,The latest quarter,result,the late quarter,ENDS
rose,the third quarter,rise,the 3 quarter,DURING
said,O,say,O,BEFORE
rose,the nine months,rise,the nine month,IS_INCLUDED
said,O,say,O,BEFORE
total,the latest quarter,total,the late quarter,ENDS
had,the year-earlier quarter,have,the year-earlier quarter,IS_INCLUDED
jumped,third-quarter,jump,third-quarter,DURING
said,O,say,O,BEFORE
interview,O,interview,O,BEFORE
earned,a year earlier,earn,a year earlier,ENDS
entered,several months,enter,several month,ENDS
interview,several months,interview,several month,BEGINS
paid,January,pay,january,IS_INCLUDED
paid,O,pay,O,AFTER
paid,Dec. 14,pay,dec. 14,IS_INCLUDED
earned,the nine months,earn,the nine month,DURING
dropped,the quarter,drop,the quarter,DURING
fell,the quarter,fall,the quarter,DURING
earnings,the quarter,earning,the quarter,ENDS
increasing,the third quarter,increase,the 3 quarter,DURING
delayed,earlier in the year,delay,earlier in the year,IS_INCLUDED
holds,O,hold,O,INCLUDES
says,O,say,O,BEFORE
soared,the latest quarter,soar,the late quarter,DURING
Leading,the latest quarter,lead,the late quarter,DURING
close,yesterday,close,yesterday,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
rose,yesterday,rise,yesterday,IS_INCLUDED
post,O,post,O,AFTER
said,O,say,O,BEFORE
entered,April,enter,april,IS_INCLUDED
increase,this year,increase,this year,IS_INCLUDED
earned,the year-earlier period,earn,the year-earlier period,DURING
reported,O,report,O,IS_INCLUDED
grew,a year ago,grow,a year ago,BEGUN_BY
grew,third-quarter,grow,third-quarter,DURING
reported,O,report,O,BEFORE
need,O,need,O,IS_INCLUDED
paid,O,pay,O,AFTER
said,O,say,O,BEFORE
posted,the quarter,post,the quarter,IS_INCLUDED
requires,O,require,O,INCLUDES
approved,O,approve,O,BEFORE
plans,O,plan,O,INCLUDES
said,O,say,O,BEFORE
had,a year ago,have,a year ago,IS_INCLUDED
took,Aug. 9,take,aug. 9,IS_INCLUDED
meeting,O,meeting,O,BEFORE
issued,O,issue,O,BEFORE
posted,O,post,O,BEFORE
directed,O,direct,O,BEFORE
serve,O,serve,O,AFTER
named,O,name,O,BEFORE
has,O,have,O,INCLUDES
founded,O,found,O,BEFORE
continue,1990,continue,1990,DURING
have,this year,have,this year,IS_INCLUDED
fell,Sept. 30,fall,sept. 30,ENDED_BY
risen,Quarterly,rise,quarterly,DURING_INV
taken,O,take,O,BEFORE
looking,now,look,now,IS_INCLUDED
introduced,recently,introduce,recently,IS_INCLUDED
dealing,O,deal,O,INCLUDES
says,O,say,O,BEFORE
welcomes,O,welcome,O,INCLUDES
faced,O,face,O,BEFORE
reaches,O,reach,O,AFTER
succeed,Feb. 1,succeed,feb. 1,IS_INCLUDED
succeed,O,succeed,O,AFTER
named,O,name,O,BEFORE
below,1987,below,1987,IS_INCLUDED
trustee,1974,trustee,1974,BEFORE
plans,O,plan,O,INCLUDES
vulnerable,O,vulnerable,O,INCLUDES
said,Recently,say,recently,IS_INCLUDED
faces,O,face,O,INCLUDES
increase,the fiscal year,increase,the fiscal year,DURING
hurt,O,hurt,O,BEFORE
hurt,this year,hurt,this year,IS_INCLUDED
loss,its fourth quarter,loss,its 4 quarter,DURING
meet,the summer,meet,the summer,IS_INCLUDED
introduced,April,introduce,april,IS_INCLUDED
shipped,the quarter,ship,the quarter,IS_INCLUDED
introduction,April,introduction,april,IS_INCLUDED
break,the quarter,break,the quarter,IS_INCLUDED
said,this month,say,this month,IS_INCLUDED
earned,the 1988 period,earn,the 1988 period,IS_INCLUDED
earned,the fiscal first quarter,earn,the fiscal 1 quarter,IS_INCLUDED
said,O,say,O,BEFORE
introduce,early next year,introduce,early next year,IS_INCLUDED
said,yesterday,say,yesterday,IS_INCLUDED
responded,yesterday,respond,yesterday,IS_INCLUDED
announcement,yesterday,announcement,yesterday,IS_INCLUDED
said,Last April,say,last april,IS_INCLUDED
planned,Last April,plan,last april,IS_INCLUDED
said,O,say,O,BEFORE
agreed,O,agree,O,BEFORE
appointed,last May,appoint,last may,IS_INCLUDED
mail,Nov. 22,mail,nov. 22,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
earned,the nine months,earn,the nine month,DURING
jumped,third-quarter,jump,third-quarter,DURING
fell,the first nine months,fall,the 1 nine month,DURING
said,O,say,O,BEFORE
rose,the nine months,rise,the nine month,DURING
fell,the nine months,fall,the nine month,DURING
fell,a year ago,fall,a year ago,BEGUN_BY
reduce,year end,reduce,year end,ENDED_BY
fell,yesterday,fall,yesterday,IS_INCLUDED
disclosed,this morning,disclose,this morning,IS_INCLUDED
trading,yesterday,trading,yesterday,IS_INCLUDED
fell,the third quarter,fall,the 3 quarter,DURING
said,O,say,O,BEFORE
said,O,say,O,BEFORE
attributed,O,attribute,O,BEFORE
rose,the nine months,rise,the nine month,DURING
growth,years,growth,year,IS_INCLUDED
achieve,this year,achieve,this year,IS_INCLUDED
rise,the next three years,rise,the next three year,DURING
had,about a decade,have,about a decade,IS_INCLUDED
beginning,O,begin,O,INCLUDES
expects,O,expect,O,INCLUDES
rise,1990,rise,1990,IS_INCLUDED
earned,1988,earn,1988,IS_INCLUDED
offset,the fourth quarter,offset,the 4 quarter,IS_INCLUDED
told,O,tell,O,BEFORE
experiencing,O,experience,O,INCLUDES
involve,O,involve,O,AFTER
grow,soon,grow,soon,IS_INCLUDED
positioned,O,position,O,INCLUDES
boost,the 1990s,boost,the 1990s,DURING
expects,O,expect,O,INCLUDES
acquiring,1983,acquire,1983,BEGUN_BY
shed,1983,shed,1983,BEGUN_BY
offset,the past 20 months,offset,the past 20 month,IS_INCLUDED
said,O,say,O,BEFORE
shrink,O,shrink,O,IS_INCLUDED
said,O,say,O,BEFORE
expects,O,expect,O,IS_INCLUDED
negotiating,O,negotiate,O,IS_INCLUDED
released,this month,release,this month,IS_INCLUDED
show,O,show,O,INCLUDES
include,O,include,O,INCLUDES
marketed,O,market,O,AFTER
begin,early 1991,begin,early 1991,IS_INCLUDED
set,O,set,O,INCLUDES
need,a later date,need,a later date,IS_INCLUDED
said,O,say,O,BEFORE
expected,O,expect,O,INCLUDES
according,O,accord,O,BEFORE
disclose,this month,disclose,this month,IS_INCLUDED
announced,this month,announce,this month,IS_INCLUDED
announced,O,announce,O,BEFORE
issued,O,issue,O,BEFORE
agreed,O,agree,O,BEFORE
Construction,early 1991,construction,early 1991,DURING
said,O,say,O,BEFORE
earnings,the third quarter,earning,the 3 quarter,DURING
expects,O,expect,O,INCLUDES
posted,the 1988 third quarter,post,the 1988 3 quarter,DURING
negotiating,O,negotiate,O,DURING
hurt,Last year,hurt,last year,IS_INCLUDED
includes,The latest period,include,the late period,SIMULTANEOUS
ended,Sept. 30,end,sept. 30,SIMULTANEOUS
ended,quarter,end,quarter,ENDS
increased,quarter,increase,quarter,IS_INCLUDED
posted,fiscal second-quarter,post,fiscal second-quarter,AFTER
owns,O,own,O,DURING
closed,O,close,O,BEFORE
dropped,O,drop,O,BEFORE
venture,now,venture,now,DURING
dropped,third-quarter,drop,third-quarter,ENDS
said,O,say,O,BEFORE
increased,the early summer,increase,the early summer,BEFORE
continue,the fourth quarter,continue,the 4 quarter,DURING
remains,the fourth quarter,remain,the 4 quarter,DURING
decline,the fourth quarter,decline,the 4 quarter,IS_INCLUDED
exhibit,O,exhibit,O,AFTER
boosted,a year ago,boost,a year ago,AFTER
enjoyed,a year ago,enjoy,a year ago,IS_INCLUDED
estimated,third-quarter,estimate,third-quarter,BEFORE
said,O,say,O,BEFORE
linked,O,link,O,BEFORE
diversified,O,diversify,O,BEFORE
rose,O,rise,O,BEFORE
dropped,Third-quarter,drop,third-quarter,ENDS
earned,year-ago period,earn,year-ago period,IS_INCLUDED
earned,O,earn,O,BEFORE
report,the third quarter of 1990,report,the 3 quarter of 1990,INCLUDES
report,O,report,O,AFTER
see,first two quarters of 1990,see,1 two quarter of 1990,IS_INCLUDED
trend,first two quarters of 1990,trend,1 two quarter of 1990,INCLUDES
trend,the fourth quarter,trend,the 4 quarter,INCLUDES
boom,two-year,boom,two-year,DURING
believed,O,believe,O,DURING
reported,O,report,O,BEFORE
posted,O,post,O,BEFORE
hammered,O,hammer,O,DURING
expect,O,expect,O,IS_INCLUDED
said,O,say,O,BEFORE
thinks,O,think,O,IS_INCLUDED
seem,O,seem,O,IS_INCLUDED
said,O,say,O,BEFORE
adjust,the fourth quarter,adjust,the 4 quarter,DURING
said,O,say,O,BEFORE
consolidates,O,consolidate,O,IS_INCLUDED
dropped,O,drop,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
noted,O,note,O,BEFORE
profitable,O,profitable,O,DURING
downgraded,Last month,downgrade,last month,IS_INCLUDED
ended,Aug. 12,end,aug. 12,SIMULTANEOUS
ended,the six months,end,the six month,ENDS
tarnished,the past two years,tarnish,the past two year,IS_INCLUDED
accounted,the latest fiscal year,account,the late fiscal year,ENDS
appointed,O,appoint,O,BEFORE
reached,O,reach,O,BEFORE
joined,1985,join,1985,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
posted,Aug. 12,post,aug. 12,DURING
expecting,O,expect,O,IS_INCLUDED
discussions,the six months,discussion,the six month,IS_INCLUDED
reached,Aug. 12,reach,aug. 12,BEFORE
owns,O,own,O,DURING
underwrites,O,underwrite,O,DURING
plans,O,plan,O,DURING
sold,O,sell,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
rose,a year earlier,rise,a year earlier,ENDED_BY
loss,a year earlier,loss,a year earlier,ENDS
loss,the nine months,loss,the nine month,BEFORE
posted,the nine months,post,the nine month,ENDS
rose,O,rise,O,BEFORE
gain,Year-earlier,gain,year-earlier,IS_INCLUDED
results,Year-earlier,result,year-earlier,ENDS
jumped,third-quarter,jump,third-quarter,ENDS
reported,third-quarter,report,third-quarter,AFTER
beginning,the quarter,begin,the quarter,IS_INCLUDED
issued,the quarter,issue,the quarter,IS_INCLUDED
began,last spring,begin,last spring,IS_INCLUDED
shares,O,share,O,INCLUDES
posted,the quarter,post,the quarter,ENDS
soared,the fiscal first quarter,soar,the fiscal 1 quarter,IS_INCLUDED
soared,O,soar,O,BEFORE
reported,O,report,O,BEFORE
repurchased,the quarter,repurchase,the quarter,IS_INCLUDED
said,O,say,O,BEFORE
get,the quarter,get,the quarter,IS_INCLUDED
has,O,have,O,DURING
dispose,O,dispose,O,AFTER
accelerated,the past two weeks,accelerate,the past two week,IS_INCLUDED
traded,August,trade,august,IS_INCLUDED
cut,August,cut,august,AFTER
require,O,require,O,DURING
sell,five years,sell,five year,IS_INCLUDED
sell,now,sell,now,DURING
divest,1994,divest,1994,BEFORE
stood,June 30,stand,june 30,IS_INCLUDED
totaled,the nine months,total,the nine month,ENDS
trading,O,trading,O,DURING
owes,O,owe,O,DURING
growth,recent years,growth,recent year,IS_INCLUDED
increased,the latest quarter,increase,the late quarter,ENDS
loss,the third quarter,loss,the 3 quarter,ENDS
reeling,O,reel,O,BEFORE
reported,the quarter a year ago,report,the quarter a year ago,AFTER
contributed,O,contribute,O,BEFORE
said,O,say,O,BEFORE
requires,O,require,O,IS_INCLUDED
said,O,say,O,BEFORE
forced,August,force,august,AFTER
said,O,say,O,BEFORE
completed,O,complete,O,IS_INCLUDED
followed,O,follow,O,DURING
had,last year,have,last year,IS_INCLUDED
trimmed,1990,trim,1990,BEFORE
called,O,call,O,BEFORE
trimmed,yesterday,trim,yesterday,IS_INCLUDED
grow,the current year,grow,the current year,IS_INCLUDED
lies,O,lie,O,DURING
said,the mid-1990s,say,the mid-1990s,BEFORE
characterized,the last half of the QUOT80s,characterize,the last half of the QUOT80s,DURING
fell,yesterday,fall,yesterday,IS_INCLUDED
plunging,yesterday,plunge,yesterday,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
mean,1990,mean,1990,ENDS
mean,the last half of 1989,mean,the last half of 1989,ENDS
expected,O,expect,O,DURING
started,last month,start,last month,IS_INCLUDED
said,O,say,O,BEFORE
rose,third-quarter,rise,third-quarter,ENDS
reported,third-quarter,report,third-quarter,AFTER
discounting,at least the past 18 months,discounting,at little the past 18 month,IS_INCLUDED
said,O,say,O,BEFORE
predict,now,predict,now,DURING
offered,summer,offer,summer,IS_INCLUDED
becoming,O,become,O,DURING
forays,O,foray,O,DURING
passing,days,passing,day,ENDS
said,O,say,O,BEFORE
ceding,O,cede,O,DURING
reluctant,O,reluctant,O,BEFORE
said,O,say,O,BEFORE
noted,O,note,O,BEFORE
flat,1989,flat,1989,DURING
hold,O,hold,O,IS_INCLUDED
expected,the current year,expect,the current year,DURING
intensity,third-quarter,intensity,third-quarter,DURING
According,O,accord,O,IS_INCLUDED
agreed,O,agree,O,BEFORE
begun,the current quarter,begin,the current quarter,BEGINS
conducted,fourth quarters,conduct,4 quarter,IS_INCLUDED
conducted,second,conduct,2,IS_INCLUDED
surged,the latest period,surge,the late period,IS_INCLUDED
loss,year-earlier,loss,year-earlier,ENDS
loss,third-quarter,loss,third-quarter,ENDS
narrowed,third quarter,narrow,3 quarter,DURING
narrowed,a year earlier,narrow,a year earlier,ENDS
loss,third quarter,loss,3 quarter,ENDS
said,O,say,O,BEFORE
begun,O,begin,O,BEFORE
reported,O,report,O,IS_INCLUDED
said,O,say,O,BEFORE
had,Sept. 30,have,sept. 30,IS_INCLUDED
closed,yesterday,close,yesterday,IS_INCLUDED
adopted,O,adopt,O,BEFORE
said,O,say,O,IS_INCLUDED
rose,third-quarter,rise,third-quarter,IS_INCLUDED
fell,third-quarter,fall,third-quarter,INCLUDES
accounted,last year,account,last year,IS_INCLUDED
sold,five years ago,sell,five year ago,IS_INCLUDED
respond,Oct. 31,respond,oct. 31,BEFORE
closed,yesterday,close,yesterday,IS_INCLUDED
evaluating,O,evaluate,O,DURING
down,yesterday,down,yesterday,IS_INCLUDED
acquisition,earlier this year,acquisition,earlier this year,IS_INCLUDED
drop,third-quarter,drop,third-quarter,IS_INCLUDED
reported,O,report,O,BEFORE
expected,third-quarter,expect,third-quarter,BEFORE
said,yesterday,say,yesterday,IS_INCLUDED
mandated,O,mandate,O,BEFORE
include,within 18 months,include,within 18 month,IS_INCLUDED
trading,yesterday,trading,yesterday,IS_INCLUDED
profit,A year ago,profit,a year ago,IS_INCLUDED
said,O,say,O,BEFORE
loss,third-quarter,loss,third-quarter,IS_INCLUDED
income,third quarter,income,3 quarter,ENDS
reported,O,report,O,BEFORE
fell,the year-ago period,fall,the year-ago period,DURING
rose,the year-ago period,rise,the year-ago period,DURING
has,O,have,O,IS_INCLUDED
declared,O,declare,O,BEFORE
declared,O,declare,O,BEFORE
closed,yesterday,close,yesterday,IS_INCLUDED
said,O,say,O,IS_INCLUDED
said,O,say,O,IS_INCLUDED
exercised,90 days,exercise,90 day,BEFORE
has,O,have,O,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,IS_INCLUDED
sales,last year,sale,last year,DURING
had,O,have,O,BEFORE
