@relation te3-ee

@attribute token1 {0,1}
@attribute token2 {0,1}
@attribute lemma1 {0,1}
@attribute lemma2 {0,1}
@attribute tokenchunk1 {0,1}
@attribute tokenchunk2 {0,1}
@attribute tempMarkerText {0,1}
@attribute causMarkerText {0,1}
@attribute label {BEFORE, AFTER, IBEFORE, IAFTER, IDENTITY, SIMULTANEOUS, INCLUDES, IS_INCLUDED, DURING, DURING_INV, BEGINS, BEGUN_BY, ENDS, ENDED_BY}

@data
bid,agree,bid,agree,to bid,agree to relax,if,if,AFTER
willing,British-owned,willing,british-owned,willing,British-owned and independent,O,if,INCLUDES
said,receptive,say,receptive,said,receptive,after,if,BEFORE
said,British-owned,say,british-owned,said,British-owned and independent,after,if,BEFORE
said,give,say,give,said,would nQUOTt give,after,if,BEFORE
said,succeed,say,succeed,said,might succeed,after,if,BEFORE
want,receptive,want,receptive,does nQUOTt want,receptive,after,if,BEFORE
want,visit,want,visit,does nQUOTt want,the visit,after,if,AFTER
want,tour,want,tour,does nQUOTt want,tour,after,if,AFTER
want,fly,want,fly,does nQUOTt want,to fly,after,if,AFTER
want,relinquished,want,relinquish,does nQUOTt want,has relinquished,after,if,AFTER
want,give,want,give,does nQUOTt want,would nQUOTt give,after,if,BEFORE
want,unhappy,want,unhappy,does nQUOTt want,unhappy,after,if,IS_INCLUDED
want,keen,want,keen,does nQUOTt want,keen,after,if,IS_INCLUDED
want,succeed,want,succeed,does nQUOTt want,might succeed,after,if,BEFORE
want,willing,want,willing,does nQUOTt want,willing,after,O,IS_INCLUDED
want,said,want,say,does nQUOTt want,said,next,O,AFTER
specify,receptive,specify,receptive,would nQUOTt specify,receptive,until,if,BEFORE
specify,British-owned,specify,british-owned,would nQUOTt specify,British-owned and independent,until,if,BEFORE
specify,give,specify,give,would nQUOTt specify,would nQUOTt give,until,if,BEFORE
specify,succeed,specify,succeed,would nQUOTt specify,might succeed,until,if,BEFORE
specify,want,specify,want,would nQUOTt specify,does nQUOTt want,until,O,BEFORE
conference,receptive,conference,receptive,a news conference,receptive,until,if,BEFORE
conference,British-owned,conference,british-owned,a news conference,British-owned and independent,until,if,BEFORE
conference,give,conference,give,a news conference,would nQUOTt give,until,if,BEFORE
conference,succeed,conference,succeed,a news conference,might succeed,until,if,BEFORE
conference,want,conference,want,a news conference,does nQUOTt want,until,O,BEFORE
said,receptive,say,receptive,said,receptive,until,if,BEFORE
said,British-owned,say,british-owned,said,British-owned and independent,until,if,BEFORE
said,give,say,give,said,would nQUOTt give,until,if,BEFORE
said,succeed,say,succeed,said,might succeed,until,if,BEFORE
said,want,say,want,said,does nQUOTt want,until,O,BEFORE
war,bidding,war,bidding,an all-out bidding war,QUOTd stop bidding,O,O,IDENTITY
pushed,receptive,push,receptive,pushed,receptive,until,if,BEFORE
pushed,British-owned,push,british-owned,pushed,British-owned and independent,until,if,BEFORE
pushed,give,push,give,pushed,would nQUOTt give,until,if,BEFORE
pushed,succeed,push,succeed,pushed,might succeed,until,if,BEFORE
pushed,want,push,want,pushed,does nQUOTt want,until,O,BEFORE
completing,receptive,complete,receptive,completing,receptive,until,if,BEFORE
completing,visit,complete,visit,completing,the visit,until,if,AFTER
completing,tour,complete,tour,completing,tour,until,if,AFTER
completing,fly,complete,fly,completing,to fly,until,if,AFTER
completing,relinquished,complete,relinquish,completing,has relinquished,until,if,AFTER
completing,give,complete,give,completing,would nQUOTt give,until,if,BEFORE
completing,unhappy,complete,unhappy,completing,unhappy,until,if,IS_INCLUDED
completing,keen,complete,keen,completing,keen,until,if,IS_INCLUDED
completing,succeed,complete,succeed,completing,might succeed,until,if,BEFORE
completing,willing,complete,willing,completing,willing,until,O,IS_INCLUDED
completing,said,complete,say,completing,said,until,O,AFTER
completing,specify,complete,specify,completing,would nQUOTt specify,O,O,AFTER
completing,conference,complete,conference,completing,a news conference,O,O,AFTER
completing,said,complete,say,completing,said,O,O,AFTER
completing,pushed,complete,push,completing,pushed,O,O,AFTER
declaration,receptive,declaration,receptive,Tuesday QUOTs declaration,receptive,until,if,BEFORE
declaration,British-owned,declaration,british-owned,Tuesday QUOTs declaration,British-owned and independent,until,if,BEFORE
declaration,give,declaration,give,Tuesday QUOTs declaration,would nQUOTt give,until,if,BEFORE
declaration,succeed,declaration,succeed,Tuesday QUOTs declaration,might succeed,until,if,BEFORE
declaration,want,declaration,want,Tuesday QUOTs declaration,does nQUOTt want,until,O,BEFORE
declaration,completing,declaration,complete,Tuesday QUOTs declaration,completing,follows,O,BEFORE
move,British-owned,move,british-owned,The GM move,British-owned and independent,until,if,INCLUDES
move,want,move,want,The GM move,does nQUOTt want,until,O,INCLUDES
move,completing,move,complete,The GM move,completing,follows,O,INCLUDES
said,receptive,say,receptive,said,receptive,then,if,BEFORE
said,British-owned,say,british-owned,said,British-owned and independent,then,if,BEFORE
said,give,say,give,said,would nQUOTt give,then,if,BEFORE
said,succeed,say,succeed,said,might succeed,then,if,BEFORE
said,want,say,want,said,does nQUOTt want,then,O,BEFORE
said,completing,say,complete,said,completing,then,O,BEFORE
according,receptive,accord,receptive,according to,receptive,then,if,BEFORE
according,visit,accord,visit,according to,the visit,then,if,AFTER
according,tour,accord,tour,according to,tour,then,if,AFTER
according,fly,accord,fly,according to,to fly,then,if,AFTER
according,relinquished,accord,relinquish,according to,has relinquished,then,if,AFTER
according,give,accord,give,according to,would nQUOTt give,then,if,BEFORE
according,unhappy,accord,unhappy,according to,unhappy,then,if,IS_INCLUDED
according,keen,accord,keen,according to,keen,then,if,IS_INCLUDED
according,succeed,accord,succeed,according to,might succeed,then,if,BEFORE
according,willing,accord,willing,according to,willing,then,O,IS_INCLUDED
according,said,accord,say,according to,said,then,O,AFTER
according,specify,accord,specify,according to,would nQUOTt specify,then,O,AFTER
according,conference,accord,conference,according to,a news conference,then,O,AFTER
according,said,accord,say,according to,said,then,O,AFTER
according,pushed,accord,push,according to,pushed,then,O,AFTER
according,declaration,accord,declaration,according to,Tuesday QUOTs declaration,then,O,AFTER
according,move,accord,move,according to,The GM move,then,O,IS_INCLUDED
according,said,accord,say,according to,said,O,O,AFTER
clearance,clearance,clearance,clearance,U.S. antitrust clearance,the U.S. clearance,O,O,IDENTITY
sought,wrote,seek,write,sought,wrote,O,O,BEFORE
marking,British-owned,mark,british-owned,marking,British-owned and independent,then,if,INCLUDES
marking,want,mark,want,marking,does nQUOTt want,then,O,INCLUDES
marking,completing,mark,complete,marking,completing,then,O,INCLUDES
marking,declaration,mark,declaration,marking,Tuesday QUOTs declaration,then,O,AFTER
marking,move,mark,move,marking,The GM move,then,O,IS_INCLUDED
marking,according,mark,accord,marking,according to,O,O,INCLUDES
wants,British-owned,want,british-owned,wants to buy,British-owned and independent,then,if,INCLUDES
wants,want,want,want,wants to buy,does nQUOTt want,then,O,INCLUDES
wants,completing,want,complete,wants to buy,completing,then,O,INCLUDES
wants,declaration,want,declaration,wants to buy,Tuesday QUOTs declaration,then,O,AFTER
wants,move,want,move,wants to buy,The GM move,then,O,IS_INCLUDED
wants,according,want,accord,wants to buy,according to,O,O,INCLUDES
answered,recalled,answer,recall,answered,recalled,O,O,BEFORE
answered,said,answer,say,answered,said,O,O,INCLUDES
answered,lunch,answer,lunch,answered,lunch,O,O,IS_INCLUDED
visit,questions,visit,question,the visit,the legislators QUOT questions,O,O,BEFORE
answered,questions,answer,question,answered,the legislators QUOT questions,O,O,AFTER
tour,visit,tour,visit,tour,the visit,O,O,IS_INCLUDED
fly,visit,fly,visit,to fly,the visit,O,O,IS_INCLUDED
wooing,pointed,woo,point,wooing,has pointed,O,O,SIMULTANEOUS
relinquished,takeover,relinquish,takeover,has relinquished,takeover,during,O,IS_INCLUDED
keen,unhappy,keen,unhappy,keen,unhappy,because,because,SIMULTANEOUS
succeed,keen,succeed,keen,might succeed,keen,because,because,AFTER
meeting,urging,meeting,urge,a special shareholders QUOT meeting,urging,O,O,INCLUDES
turn,urging,turn,urge,could turn,urging,O,by,AFTER
turn,convening,turn,convene,could turn,convening,O,O,AFTER
bid,agree,bid,agree,to bid,agree to relax,if,if,AFTER
retained,selling,retain,sell,retained,selling,after,O,AFTER
keep,expires,keep,expire,to keep,expires,until,O,ENDED_BY
pressures,convince,pressure,convince,powerful political pressures,may convince,O,O,BEFORE
deal,involve,deal,involve,a friendly deal,to involve,O,O,INCLUDES
said,conference,say,conference,said,a news conference,O,O,IS_INCLUDED
pushed,trading,push,trading,pushed,late trading,O,O,IS_INCLUDED
betting,pushed,bet,push,betting,pushed,O,O,INCLUDES
move,declaration,move,declaration,The GM move,Tuesday QUOTs declaration,follows,O,AFTER
wants,move,want,move,wants to buy,The GM move,then,O,IS_INCLUDED
intends,wins,intend,win,intends QUOTQUOT to go,wins,once,O,AFTER
sought,wrote,seek,write,sought,wrote,O,O,BEFORE
wants,marking,want,mark,wants to buy,marking,as much as,as,SIMULTANEOUS
mount,bid,mount,bid,mount,a friendly suitor bid,O,O,BEGINS
clearance,clearance,clearance,clearance,U.S. antitrust clearance,the U.S. clearance,O,O,IDENTITY
war,bidding,war,bidding,an all-out bidding war,QUOTd stop bidding,O,O,IDENTITY
stop,bidding,stop,bidding,QUOTd stop bidding,QUOTd stop bidding,O,O,ENDS
purchase,transaction,purchase,transaction,the purchase,the transaction,before,O,IS_INCLUDED
move,transaction,move,transaction,the move,the transaction,before,O,IS_INCLUDED
move,purchase,move,purchase,the move,the purchase,before,O,IDENTITY
receive,agreed,receive,agree,will receive,agreed,before,O,AFTER
receive,cleared,receive,clear,will receive,cleared,O,O,AFTER
approved,agreed,approve,agree,approved,agreed,before,O,IS_INCLUDED
approved,receive,approve,receive,approved,will receive,O,O,BEFORE
said,receive,say,receive,said,will receive,O,O,BEFORE
acquire,transaction,acquire,transaction,to acquire,the transaction,before,O,IS_INCLUDED
acquire,purchase,acquire,purchase,to acquire,the purchase,O,O,IDENTITY
acquire,move,acquire,move,to acquire,the move,O,O,IDENTITY
cleared,cleared,clear,clear,was cleared,cleared,O,O,IDENTITY
cleared,receive,clear,receive,was cleared,will receive,O,O,BEFORE
approved,agreed,approve,agree,approved,agreed,before,O,IS_INCLUDED
acquire,transaction,acquire,transaction,to acquire,the transaction,before,O,IS_INCLUDED
acquire,move,acquire,move,to acquire,the move,O,O,IDENTITY
cleared,cleared,clear,clear,was cleared,cleared,O,O,IDENTITY
wait,closing,wait,close,must wait,closing,before,O,ENDED_BY
acquire,purchase,acquire,purchase,to acquire,the purchase,O,O,IDENTITY
split,have,split,have,the split,will have,O,O,BEFORE
aimed,split,aim,split,was aimed,the split,O,O,INCLUDES
split,have,split,have,The split,will have,O,O,BEFORE
split,have,split,have,a 3-for-2 split,will have,O,O,BEFORE
split,split,split,split,a 3-for-2 split,the split,O,O,IDENTITY
split,aimed,split,aim,a 3-for-2 split,was aimed,O,O,IS_INCLUDED
split,have,split,have,the split,will have,O,O,BEFORE
trading,closed,trading,close,national over-the-counter trading,closed,O,O,ENDED_BY
split,aimed,split,aim,The split,was aimed,O,O,IS_INCLUDED
split,split,split,split,The split,the split,O,O,IDENTITY
split,split,split,split,a 3-for-2 split,The split,O,O,IDENTITY
hurt,buy-out,hurt,buyout,was hurt,the company QUOTs buy-out,while,by,AFTER
hurt,buy-out,hurt,buyout,was hurt,the company QUOTs buy-out,while,by,AFTER
rose,rose,rise,rise,rose,rose,while,O,SIMULTANEOUS
declared,recognizes,declare,recognize,declared,recognizes,O,O,IDENTITY
declared,move,declare,move,declared,the move,O,O,IDENTITY
trading,close,trading,close,national over-the-counter trading,to close,O,O,ENDED_BY
trading,rose,trading,rise,national over-the-counter trading,rose,O,O,INCLUDES
declared,move,declare,move,declared,the move,O,O,IDENTITY
move,recognizes,move,recognize,the move,recognizes,O,O,SIMULTANEOUS
rose,close,rise,close,rose,to close,O,O,ENDED_BY
remain,hit,remain,hit,remain,could get hit,O,get,BEFORE
edged,say,edge,say,edged,say,O,O,BEFORE
rose,say,rise,say,rose,say,O,O,BEFORE
according,says,accord,say,according to,says,O,O,IDENTITY
says,edged,say,edge,says,edged,as,O,AFTER
says,rose,say,rise,says,rose,as,O,AFTER
transferred,change,transfer,change,were transferred,little change,followed,O,AFTER
withdrawals,transferred,withdrawal,transfer,Those withdrawals,were transferred,followed,O,INCLUDES
yanked,change,yank,change,yanked,little change,O,O,AFTER
yanked,transferred,yank,transfer,yanked,were transferred,O,O,INCLUDES
yanked,withdrawals,yank,withdrawal,yanked,Those withdrawals,O,O,IDENTITY
holds,say,hold,say,holds,say,as,O,INCLUDES
holds,says,hold,say,holds,says,O,O,INCLUDES
says,edged,say,edge,says,edged,as,O,AFTER
says,rose,say,rise,says,rose,as,O,AFTER
says,holds,say,hold,says,holds,O,O,IS_INCLUDED
steered,say,steer,say,has been steered,say,as,O,BEFORE
steered,says,steer,say,has been steered,says,O,O,BEFORE
steered,holds,steer,hold,has been steered,holds,O,O,BEFORE
steered,says,steer,say,has been steered,says,into,O,BEFORE
outflow,say,outflow,say,the outflow,say,as,O,BEFORE
outflow,says,outflow,say,the outflow,says,O,O,BEFORE
outflow,holds,outflow,hold,the outflow,holds,O,O,BEFORE
outflow,says,outflow,say,the outflow,says,into,O,BEFORE
outflow,steered,outflow,steer,the outflow,has been steered,O,O,INCLUDES
seeped,say,seep,say,seeped,say,as,O,BEFORE
seeped,says,seep,say,seeped,says,O,O,BEFORE
seeped,holds,seep,hold,seeped,holds,O,O,BEFORE
seeped,says,seep,say,seeped,says,O,O,BEFORE
seeped,outflow,seep,outflow,seeped,the outflow,O,O,IS_INCLUDED
flow,say,flow,say,flow,say,as,O,BEFORE
flow,says,flow,say,flow,says,O,O,BEFORE
flow,holds,flow,hold,flow,holds,O,O,BEFORE
flow,says,flow,say,flow,says,O,O,BEFORE
flow,steered,flow,steer,flow,has been steered,O,O,INCLUDES
flow,outflow,flow,outflow,flow,the outflow,O,O,IDENTITY
says,says,say,say,says,says,O,O,IDENTITY
transferred,say,transfer,say,was transferred,say,as,O,BEFORE
transferred,says,transfer,say,was transferred,says,O,O,BEFORE
transferred,says,transfer,say,was transferred,says,O,O,BEFORE
outflow,say,outflow,say,a net outflow,say,as,O,BEFORE
outflow,says,outflow,say,a net outflow,says,O,O,BEFORE
outflow,says,outflow,say,a net outflow,says,O,O,BEFORE
helped,say,help,say,has helped to finance,say,as,O,BEFORE
helped,says,help,say,has helped to finance,says,O,O,BEFORE
helped,says,help,say,has helped to finance,says,O,O,BEFORE
impact,say,impact,say,the impact,say,as,so,AFTER
impact,edged,impact,edge,the impact,edged,as,so,AFTER
impact,rose,impact,rise,the impact,rose,as,so,AFTER
impact,says,impact,say,the impact,says,O,so,AFTER
impact,says,impact,say,the impact,says,O,so,AFTER
impact,steered,impact,steer,the impact,has been steered,O,so,AFTER
impact,outflow,impact,outflow,the impact,the outflow,O,so,AFTER
impact,seeped,impact,seep,the impact,seeped,O,so,AFTER
impact,flow,impact,flow,the impact,flow,O,so,AFTER
impact,transferred,impact,transfer,the impact,was transferred,O,so,AFTER
impact,outflow,impact,outflow,the impact,a net outflow,O,so,AFTER
impact,helped,impact,help,the impact,has helped to finance,O,so,AFTER
say,edged,say,edge,say,edged,as,so,AFTER
say,rose,say,rise,say,rose,as,so,AFTER
say,holds,say,hold,say,holds,O,so,IS_INCLUDED
say,steered,say,steer,say,has been steered,O,so,AFTER
say,outflow,say,outflow,say,the outflow,O,so,AFTER
say,seeped,say,seep,say,seeped,O,so,AFTER
say,flow,say,flow,say,flow,O,so,AFTER
say,transferred,say,transfer,say,was transferred,O,so,AFTER
say,outflow,say,outflow,say,a net outflow,O,so,AFTER
say,helped,say,help,say,has helped to finance,O,so,AFTER
say,impact,say,impact,say,the impact,O,so,BEFORE
says,edged,say,edge,says,edged,as,so,AFTER
says,rose,say,rise,says,rose,as,so,AFTER
says,holds,say,hold,says,holds,O,so,IS_INCLUDED
says,steered,say,steer,says,has been steered,O,so,AFTER
says,outflow,say,outflow,says,the outflow,O,so,AFTER
says,seeped,say,seep,says,seeped,O,so,AFTER
says,flow,say,flow,says,flow,O,so,AFTER
says,transferred,say,transfer,says,was transferred,O,so,AFTER
says,outflow,say,outflow,says,a net outflow,O,so,AFTER
says,helped,say,help,says,has helped to finance,O,so,AFTER
says,impact,say,impact,says,the impact,O,so,BEFORE
lost,say,lose,say,have nQUOTt lost,say,as,so,BEFORE
lost,says,lose,say,have nQUOTt lost,says,O,so,BEFORE
lost,says,lose,say,have nQUOTt lost,says,O,so,BEFORE
lost,impact,lose,impact,have nQUOTt lost,the impact,O,so,BEFORE
lost,say,lose,say,have nQUOTt lost,say,O,O,BEFORE
lost,says,lose,say,have nQUOTt lost,says,O,O,BEFORE
weakened,say,weaken,say,weakened,say,as,so,BEFORE
weakened,says,weaken,say,weakened,says,O,so,BEFORE
weakened,says,weaken,say,weakened,says,O,so,BEFORE
weakened,impact,weaken,impact,weakened,the impact,O,so,BEFORE
weakened,say,weaken,say,weakened,say,O,O,BEFORE
weakened,says,weaken,say,weakened,says,O,O,BEFORE
sell,erode,sell,erode,to sell,could erode,O,if,BEFORE
sell,selling,sell,selling,to sell,Such selling,O,if,IDENTITY
spell,say,spell,say,could spell,say,as,if,AFTER
