token_e1,token_e2,lemma_e1,lemma_e2,pos_e1|pos_e2,mainpos_e1|mainpos_e2,chunk_e1|chunk_e2,ner_e1|ner_e2,same_pos,same_mainpos,ent_distance,sent_distance,ent_order,evclass_e1,tense-aspect_e1,pol_e1,tmxtype-value_e2,tmxdct_e2,deprel,ismainverb,temp_marker-position,temp_marker_deprel,timexrule, label
rose,the_nine_months,rise,the_nine_month,VVD|AT0_CRD_NN2,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,1,AFTER,OCCURRENCE,PAST|NONE,pos,DURATION|PNM,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
gain,the_year-earlier_nine_months,gain,the_year-earlier_nine_month,NN1|AT0_AJ0_CRD_NN2,n|art_O_adj_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,O|O,O,DURATION|PNM,FALSE,O,O,O|O,O|O,O,ENDS
attributed,O,attribute,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
performance,third-quarter,performance,third-quarter,NN1|AJ0,n|O,I-NP|O,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-QN,FALSE,NMOD,O,O|O,O|O,O,ENDS
increases,a_year_earlier,increase,a_year_earlier,NN2|AT0_NN1_AV0,n|art_n_adv,I-NP|B-NP_I-NP_O,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-QN,FALSE,LOC-PMOD-NMOD-ADV-PMOD-APPO-NMOD-TMP,O,in|BETWEEN,LOC-PMOD-NMOD-ADV-PMOD-APPO|NMOD-TMP,O,ENDS
increase,a_year_earlier,increase,a_year_earlier,NN1|AT0_NN1_AV0,n|art_n_adv,B-NP|B-NP_I-NP_O,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-QN,FALSE,NMOD-TMP,O,for|BETWEEN,PMOD-APPO|PMOD-APPO-NMOD-TMP,O,BEGINS
represent,the_next_couple_of_years,represent,the_next_couple_of_year,VVI|AT0_AJ0_NN1_PRF_NN2,v|art_adj_n_prep_n,B-VP|B-NP_I-NP_B-PP_B-NP,O|O,FALSE,FALSE,3,0,AFTER,STATE,PRESENT|NONE,pos,DURATION|PNY,FALSE,O,O,next|INSIDE,O|NMOD,O,IS_INCLUDED
purchased,the_third_quarter,purchase,the_3_quarter,VVD|AT0_AJ0_NN1,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
used,O,use,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
fell,yesterday,fall,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
jumped,third-quarter,jump,third-quarter,VVD|AJ0,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,SBJ-NMOD,O,O|O,O|O,O,IS_INCLUDED
had,the_year-earlier_quarter,have,the_year-earlier_quarter,VVD|AT0_AJ0_NN1,v|art_O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
interview,O,interview,O,NN1|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
total,the_latest_quarter,total,the_late_quarter,VVB|AT0_NN0_NN1,v|art_adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-QN,FALSE,O,O,O|O,O|O,O,ENDS
reported,O,report,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
grew,third-quarter,grow,third-quarter,VVD|AJ0,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,SBJ-NMOD,O,O|O,O|O,O,IS_INCLUDED
grew,a_year_ago,grow,a_year_ago,VVD|AT0_NN1_AV0,v|art_n_adv,B-VP|B-NP_I-NP_O,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,DIR-TMP,O,O|O,O|O,O,BEGUN_BY
reported,O,report,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
earned,the_year-earlier_period,earn,the_year-earlier_period,VVD|AT0_AJ0_NN1,v|art_O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
increase,this_year,increase,this_year,NN1|AT0_NN1,n|pron_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
need,O,need,O,VVI|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,IS_INCLUDED
interview,several_months,interview,several_month,NN1|AJ0_NN2,n|adj_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DURATION|PXM,FALSE,O,O,before|AFTER,O|ADV,O,BEGINS
entered,April,enter,april,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,ASPECTUAL,PAST|NONE,pos,DATE|NNNN-NN,FALSE,OBJ-LOC-PMOD,O,before|BETWEEN,SUB|SUB-OBJ-LOC-PMOD,O,IS_INCLUDED
entered,several_months,enter,several_month,VVD|AJ0_NN2,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,ASPECTUAL,PAST|NONE,pos,DURATION|PXM,FALSE,O,O,before|BEFORE,SUB|ADV,O,ENDS
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
post,O,post,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
paid,O,pay,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
rose,yesterday,rise,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,in|BETWEEN,LOC-PMOD|O,O,IS_INCLUDED
close,yesterday,close,yesterday,VVB|NN1,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|BETWEEN,O|O,O,IS_INCLUDED
closed,yesterday,close,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
Leading,the_latest_quarter,lead,the_late_quarter,VVG|AT0_NN0_NN1,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,PRESPART|NONE,pos,DATE|NNNN-QN,FALSE,VC-TMP-PMOD,MAIN,for|BETWEEN,VC-OBJ-NMOD|O,O,IS_INCLUDED
soared,the_latest_quarter,soar,the_late_quarter,VVD|AT0_NN0_NN1,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
says,O,say,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
delayed,earlier_in_the_year,delay,earlier_in_the_year,VVN|AV0_PRP_AT0_NN1,v|adv_prep_art_n,I-VP|B-ADVP_B-PP_B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,I_ACTION,PAST|NONE,pos,DATE|NNNN,FALSE,VC-TMP,O,in|INSIDE,VC-TMP|PMOD,O,IS_INCLUDED
increasing,the_third_quarter,increase,the_3_quarter,VVG|AT0_AJ0_NN1,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-QN,FALSE,TMP-PMOD,O,O|O,O|O,O,IS_INCLUDED
posted,the_quarter,post,the_quarter,VVD|AT0_NN1,v|art_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-QN,FALSE,OBJ-NMOD-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
earnings,the_quarter,earning,the_quarter,NN2|AT0_NN1,n|art_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,O|O,O,DATE|NNNN-QN,FALSE,NMOD-PMOD,O,O|O,O|O,O,ENDS
fell,the_quarter,fall,the_quarter,VVD|AT0_NN1,v|art_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
dropped,the_quarter,drop,the_quarter,VVD|AT0_NN1,v|art_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,3,2,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
earned,the_nine_months,earn,the_nine_month,VVD|AT0_CRD_NN2,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DURATION|PNM,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
earned,a_year_earlier,earn,a_year_earlier,VVD|AT0_NN1_AV0,v|art_n_adv,B-VP|B-NP_I-NP_O,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,OBJ-NMOD-AMOD-TMP,MAIN,from|BETWEEN,OBJ-NMOD-AMOD|TMP,O,ENDS
paid,Dec._14,pay,dec._14,VVN|NP0_CRD,v|O_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-VC-TMP,MAIN,O|O,O|O,O,IS_INCLUDED
paid,O,pay,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,AFTER
paid,January,pay,january,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,VC-VC-TMP-PMOD-TMP-PMOD,MAIN,still|BETWEEN,VC-VC-TMP-PMOD-NMOD-AMOD|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
plans,O,plan,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
approved,O,approve,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
requires,O,require,O,NN0|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
meeting,O,meeting,O,NN1|O,n|O,I-NP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
took,Aug._9,take,aug._9,VVD|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
issued,O,issue,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
posted,O,post,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
named,O,name,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
succeed,O,succeed,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,AFTER
succeed,Feb._1,succeed,feb._1,VVB|NP0_CRD,v|O_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-TMP,MAIN,after|AFTER,VC-TMP|O,O,IS_INCLUDED
reaches,O,reach,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
faced,O,face,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
welcomes,O,welcome,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_ACTION,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,INCLUDES
says,O,say,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
dealing,O,deal,O,VVG|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PROGRESSIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,INCLUDES
introduced,recently,introduce,recently,VVD|AV0,v|adv,B-VP|B-ADVP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|PAST_REF,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
taken,O,take,O,VVN|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,BEFORE
looking,now,look,now,VVG|AV0,v|adv,I-VP|B-ADVP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESENT|PROGRESSIVE,pos,DATE|PRESENT_REF,FALSE,TMP,O,still|BEGIN,O|O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
earned,the_fiscal_first_quarter,earn,the_fiscal_1_quarter,VVD|AT0_AJ0_NN1,v|art_adj_adv_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,TMP-PMOD,O,early|INSIDE,TMP-PMOD-NMOD|NMOD,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
mail,Nov._22,mail,nov._22,NN1|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,O,to|BETWEEN,DTV|O,O,BEFORE
appointed,last_May,appoint,last_may,VVN|AJ0_NP0,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,TMP,O,for|BETWEEN,O|O,O,IS_INCLUDED
agreed,O,agree,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
planned,Last_April,plan,last_april,VVD|AJ0_NP0,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,I_STATE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
said,Last_April,say,last_april,VVD|AJ0_NP0,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,6,1,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
responded,yesterday,respond,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,ADV-PMOD-NMOD,MAIN,O|O,O|O,O,IS_INCLUDED
announcement,yesterday,announcement,yesterday,NN1|NN1,n|n,I-NP|B-NP,O|O,TRUE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,NMOD,O,O|O,O|O,O,IS_INCLUDED
said,yesterday,say,yesterday,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,5,5,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
fell,the_third_quarter,fall,the_3_quarter,VVD|AT0_AJ0_NN1,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-QN,FALSE,TMP-PMOD,O,O|O,O|O,O,IS_INCLUDED
trading,yesterday,trading,yesterday,NN1|NN1,n|n,I-NP|B-NP,O|O,TRUE,TRUE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,in|BETWEEN,O|O,O,IS_INCLUDED
disclosed,this_morning,disclose,this_morning,VVN|AT0_NN1,v|pron_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,I_ACTION,FUTURE|NONE,pos,TIME|NNNN-NN-NNTMO,FALSE,VC-VC-TMP,MAIN,O|O,O|O,O,IS_INCLUDED
expects,O,expect,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
told,O,tell,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
rise,the_next_three_years,rise,the_next_three_year,VVB|AT0_AJ0_CRD_NN2,v|art_adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,INFINITIVE|NONE,pos,DURATION|PNY,FALSE,TMP-PMOD,O,to|BETWEEN,IM|IM-TMP-PMOD,O,IS_INCLUDED
earned,1988,earn,1988,VVN|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
shed,1983,shed,1983,VVN|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,BEGUN_BY
acquiring,1983,acquire,1983,VVG|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,4,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN,FALSE,O,O,O|O,O|O,O,BEGUN_BY
offset,the_past_20_months,offset,the_past_20_month,VVN|AT0_AJ0_CRD_NN2,v|art_adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PASTPART|NONE,pos,DURATION|PNNM,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
expects,O,expect,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,INCLUDES
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
experiencing,O,experience,O,VVG|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|PROGRESSIVE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
growth,years,growth,year,NN1|NN2,n|n,B-NP|B-NP,O|O,FALSE,TRUE,1,0,BEFORE,OCCURRENCE,O|O,O,DURATION|PXY,FALSE,O,O,early|BETWEEN,O|O,O,IS_INCLUDED
achieve,this_year,achieve,this_year,VVB|AT0_NN1,v|pron_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN,FALSE,VC-TMP,O,O|O,O|O,O,IS_INCLUDED
had,about_a_decade,have,about_a_decade,VVD|PRP_AT0_NN1,v|prep_art_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,O|O,O,DURATION|PNE,FALSE,VC-TMP-PMOD,O,from|BETWEEN,VC-OBJ-NMOD|O,O,IS_INCLUDED
beginning,O,begin,O,VVG|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,ASPECTUAL,PRESENT|PROGRESSIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,INCLUDES
shrink,O,shrink,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
said,O,say,O,VVD|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
boost,the_1990s,boost,the_1990s,NN1|AT0_NN2,n|art_O,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DURATION|NNN,FALSE,TMP-PMOD,O,in|BETWEEN,LOC|O,O,IS_INCLUDED
positioned,O,position,O,VVN|O,v|O,I-ADJP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,O|O,O,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,INCLUDES
expects,O,expect,O,NN0|O,v|O,B-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
grow,soon,grow,soon,VVB|AV0,v|adv,B-VP|B-ADVP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,INFINITIVE|NONE,pos,DATE|FUTURE_REF,FALSE,O,O,still|BEGIN,O|O,O,IS_INCLUDED
negotiating,O,negotiate,O,VVG|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PRESENT|PROGRESSIVE,pos,DATE|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,IS_INCLUDED
involve,O,involve,O,VVB|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,I_STATE,FUTURE|NONE,pos,DATE|NNNN-NN-NN,TRUE,O,O,O|O,O,O,AFTER
offset,the_fourth_quarter,offset,the_4_quarter,VVN|AT0_AJ0_NN1,v|art_adv_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN-QN,FALSE,VC-VC-TMP-PMOD,O,in|BETWEEN,VC-VC-TMP|PMOD,O,IS_INCLUDED
rise,1990,rise,1990,VVB|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,FUTURE|NONE,pos,DATE|NNNN,FALSE,SBJ-TMP-PMOD,O,O|O,O|O,O,IS_INCLUDED
